adCode,"parent","level","name","postcode",areaCode
511922247,511922,4,"神门乡","",""
511922249,511922,4,"柳湾乡","",""
511923100,511923,4,"江口镇","",""
511923101,511923,4,"响滩镇","",""
511923102,511923,4,"西兴镇","",""
511923103,511923,4,"佛楼镇","",""
511923104,511923,4,"白衣镇","",""
511923105,511923,4,"涵水镇","",""
511923106,511923,4,"岳家镇","",""
511923107,511923,4,"兰草镇","",""
511923108,511923,4,"驷马镇","",""
511923109,511923,4,"坦溪镇","",""
511923110,511923,4,"元山镇","",""
511923111,511923,4,"云台镇","",""
511923112,511923,4,"邱家镇","",""
511923113,511923,4,"笔山镇","",""
511923114,511923,4,"镇龙镇","",""
511923115,511923,4,"得胜镇","",""
511923118,511923,4,"灵山镇","",""
511923119,511923,4,"望京镇","",""
511923120,511923,4,"土兴镇","",""
511923122,511923,4,"泥龙镇","",""
511923123,511923,4,"板庙镇","",""
511923124,511923,4,"龙岗镇","",""
511923125,511923,4,"青云镇","",""
511923126,511923,4,"大寨镇","",""
511923127,511923,4,"土垭镇","",""
511923128,511923,4,"澌岸镇","",""
511923129,511923,4,"元石镇","",""
511923130,511923,4,"粉壁镇","",""
511923131,511923,4,"澌滩镇","",""
511923133,511923,4,"三十二梁镇","",""
511923134,511923,4,"江家口镇","",""
511923202,511923,4,"金宝街道","",""
511923208,511923,4,"岩口乡","",""
511923213,511923,4,"福申乡","",""
511923222,511923,4,"马鞍乡","",""
511923225,511923,4,"双鹿乡","",""
512002001,512002,4,"莲花街道","",""
512002002,512002,4,"三贤祠街道","",""
512002003,512002,4,"资溪街道","",""
512002004,512002,4,"狮子山街道","",""
512002100,512002,4,"雁江镇","",""
512002101,512002,4,"松涛镇","",""
512002102,512002,4,"宝台镇","",""
512002103,512002,4,"临江镇","",""
512002104,512002,4,"保和镇","",""
512002105,512002,4,"老君镇","",""
512002106,512002,4,"中和镇","",""
512002107,512002,4,"丹山镇","",""
512002108,512002,4,"小院镇","",""
512002109,512002,4,"堪嘉镇","",""
512002110,512002,4,"伍隍镇","",""
512002111,512002,4,"石岭镇","",""
512002112,512002,4,"东峰镇","",""
512002113,512002,4,"南津镇","",""
512002116,512002,4,"丰裕镇","",""
512002117,512002,4,"迎接镇","",""
512002118,512002,4,"祥符镇","",""
512021002,512021,4,"石桥街道","",""
512021100,512021,4,"岳阳镇","",""
512021101,512021,4,"鸳大镇","",""
512021103,512021,4,"通贤镇","",""
512021104,512021,4,"龙台镇","",""
512021105,512021,4,"姚市镇","",""
512021106,512021,4,"林凤镇","",""
512021107,512021,4,"毛家镇","",""
512021108,512021,4,"永清镇","",""
512021109,512021,4,"永顺镇","",""
512021110,512021,4,"石羊镇","",""
512021111,512021,4,"两板桥镇","",""
512021112,512021,4,"护龙镇","",""
512021113,512021,4,"李家镇","",""
512021114,512021,4,"元坝镇","",""
512021115,512021,4,"兴隆镇","",""
512021116,512021,4,"天林镇","",""
512021117,512021,4,"镇子镇","",""
512021118,512021,4,"文化镇","",""
512021119,512021,4,"周礼镇","",""
512021120,512021,4,"驯龙镇","",""
512021121,512021,4,"华严镇","",""
512021122,512021,4,"长河源镇","",""
512021123,512021,4,"护建镇","",""
512021124,512021,4,"忠义镇","",""
512021126,512021,4,"南薰镇","",""
512021127,512021,4,"思贤镇","",""
512021129,512021,4,"协和镇","",""
512021130,512021,4,"清流镇","",""
512021131,512021,4,"朝阳镇","",""
512021132,512021,4,"乾龙镇","",""
512021133,512021,4,"大平镇","",""
512021203,512021,4,"石鼓乡","",""
512021204,512021,4,"八庙乡","",""
512021205,512021,4,"来凤乡","",""
512021206,512021,4,"天马乡","",""
512021210,512021,4,"悦来乡","",""
512021212,512021,4,"云峰乡","",""
512021213,512021,4,"岳新乡","",""
512021215,512021,4,"东胜乡","",""
512021218,512021,4,"高升乡","",""
512021219,512021,4,"横庙乡","",""
512021221,512021,4,"白塔寺乡","",""
512021222,512021,4,"双龙街乡","",""
512021227,512021,4,"合义乡","",""
512021240,512021,4,"千佛乡","",""
512021241,512021,4,"拱桥乡","",""
512022001,512022,4,"天池街道","",""
512022101,512022,4,"石佛镇","",""
512022102,512022,4,"回澜镇","",""
512022103,512022,4,"石湍镇","",""
512022104,512022,4,"童家镇","",""
512022105,512022,4,"宝林镇","",""
512022106,512022,4,"大佛镇","",""
512022107,512022,4,"良安镇","",""
512022108,512022,4,"金顺镇","",""
512022109,512022,4,"中和场镇","",""
512022110,512022,4,"劳动镇","",""
512022111,512022,4,"中天镇","",""
512022112,512022,4,"佛星镇","",""
512022113,512022,4,"蟠龙镇","",""
512022114,512022,4,"东山镇","",""
512022115,512022,4,"通旅镇","",""
512022116,512022,4,"高寺镇","",""
512022117,512022,4,"龙门镇","",""
512022118,512022,4,"盛池镇","",""
512022204,512022,4,"双河场乡","",""
512022205,512022,4,"放生乡","",""
513201100,513201,4,"马尔康镇","",""
513201102,513201,4,"松岗镇","",""
513201103,513201,4,"沙尔宗镇","",""
513201201,513201,4,"梭磨乡","",""
513201203,513201,4,"白湾乡","",""
513201204,513201,4,"党坝乡","",""
513201205,513201,4,"木尔宗乡","",""
513201206,513201,4,"脚木足乡","",""
513201208,513201,4,"龙尔甲乡","",""
513201209,513201,4,"大藏乡","",""
513201210,513201,4,"康山乡","",""
513201211,513201,4,"草登乡","",""
513201212,513201,4,"日部乡","",""
513221100,513221,4,"威州镇","",""
513221101,513221,4,"绵虒镇","",""
513221102,513221,4,"映秀镇","",""
513221103,513221,4,"卧龙镇","",""
513221104,513221,4,"漩口镇","",""
513221105,513221,4,"水磨镇","",""
513221106,513221,4,"三江镇","",""
513221107,513221,4,"耿达镇","",""
513221111,513221,4,"灞州镇","",""
513222100,513222,4,"杂谷脑镇","",""
513222101,513222,4,"米亚罗镇","",""
513222102,513222,4,"古尔沟镇","",""
513222103,513222,4,"薛城镇","",""
513222104,513222,4,"桃坪镇","",""
513222105,513222,4,"朴头镇","",""
513222202,513222,4,"甘堡乡","",""
513222203,513222,4,"蒲溪乡","",""
513222204,513222,4,"上孟乡","",""
513222205,513222,4,"下孟乡","",""
513222207,513222,4,"通化乡","",""
513223100,513223,4,"凤仪镇","",""
513223101,513223,4,"南新镇","",""
513223102,513223,4,"叠溪镇","",""
513223105,513223,4,"富顺镇","",""
513223107,513223,4,"土门镇","",""
513223109,513223,4,"洼底镇","",""
513223110,513223,4,"沙坝镇","",""
513223111,513223,4,"渭门镇","",""
513223112,513223,4,"黑虎镇","",""
513223113,513223,4,"沟口镇","",""
513223114,513223,4,"赤不苏镇","",""
513223209,513223,4,"飞虹乡","",""
513223212,513223,4,"白溪乡","",""
513223213,513223,4,"洼底乡","",""
513224100,513224,4,"进安镇","",""
513224101,513224,4,"川主寺镇","",""
513224102,513224,4,"青云镇","",""
513224103,513224,4,"毛儿盖镇","",""
513224104,513224,4,"镇江关乡","",""
513224105,513224,4,"红土镇","",""
513224106,513224,4,"小河镇","",""
513224201,513224,4,"十里回族乡","",""
513224203,513224,4,"安宏乡","",""
513224204,513224,4,"大寨乡","",""
513224207,513224,4,"镇坪乡","",""
513224208,513224,4,"岷江乡","",""
513224209,513224,4,"大姓乡","",""
513224210,513224,4,"白羊乡","",""
513224213,513224,4,"小姓乡","",""
513224214,513224,4,"燕云乡","",""
513224219,513224,4,"黄龙乡","",""
513224221,513224,4,"下八寨乡","",""
513224400,513224,4,"松潘县国营牧场","",""
513225101,513225,4,"漳扎镇","",""
513225102,513225,4,"双河镇","",""
513225103,513225,4,"南坪镇","",""
513225104,513225,4,"黑河镇","",""
513225105,513225,4,"勿角镇","",""
513225201,513225,4,"永和乡","",""
513225203,513225,4,"白河乡","",""
513225205,513225,4,"保华乡","",""
513225209,513225,4,"郭元乡","",""
513225210,513225,4,"草地乡","",""
513225213,513225,4,"玉瓦乡","",""
513225214,513225,4,"大录乡","",""
513226101,513226,4,"观音桥镇","",""
513226102,513226,4,"安宁镇","",""
513226103,513226,4,"勒乌镇","",""
513226104,513226,4,"马奈镇","",""
513226200,513226,4,"沙耳乡","",""
513226201,513226,4,"庆宁乡","",""
513226202,513226,4,"咯尔乡","",""
513226205,513226,4,"河东乡","",""
513226206,513226,4,"河西乡","",""
513226207,513226,4,"集沐乡","",""
513226208,513226,4,"撒瓦脚乡","",""
513226209,513226,4,"卡拉脚乡","",""
513226210,513226,4,"俄热乡","",""
513226212,513226,4,"二嘎里乡","",""
513226213,513226,4,"阿科里乡","",""
513226215,513226,4,"卡撒乡","",""
513226216,513226,4,"曾达乡","",""
513226217,513226,4,"独松乡","",""
513226220,513226,4,"毛日乡","",""
513227100,513227,4,"美兴镇","",""
513227101,513227,4,"四姑娘山镇","",""
513227103,513227,4,"两河口镇","",""
513227104,513227,4,"达维镇","",""
513227105,513227,4,"沃日镇","",""
513227106,513227,4,"宅垄镇","",""
513227107,513227,4,"八角镇","",""
513227201,513227,4,"崇德乡","",""
513227202,513227,4,"新桥乡","",""
513227203,513227,4,"美沃乡","",""
513227204,513227,4,"沙龙乡","",""
513227208,513227,4,"日尔乡","",""
513227209,513227,4,"结斯乡","",""
513227211,513227,4,"木坡乡","",""
513227213,513227,4,"抚边乡","",""
513227216,513227,4,"窝底乡","",""
513227217,513227,4,"汗牛乡","",""
513227218,513227,4,"潘安乡","",""
513228100,513228,4,"芦花镇","",""
513228101,513228,4,"卡龙镇","",""
513228102,513228,4,"色尔古镇","",""
513228103,513228,4,"沙石多镇","",""
513228104,513228,4,"知木林镇","",""
513228105,513228,4,"扎窝镇","",""
513228106,513228,4,"西尔镇","",""
513228107,513228,4,"木苏镇","",""
513228204,513228,4,"瓦钵梁子乡","",""
513228206,513228,4,"石碉楼乡","",""
513228207,513228,4,"龙坝乡","",""
513228208,513228,4,"洛多乡","",""
513228210,513228,4,"维古乡","",""
513228213,513228,4,"晴朗乡","",""
513228214,513228,4,"慈坝乡","",""
513230101,513230,4,"南木达镇","",""
513230102,513230,4,"中壤塘镇","",""
513230103,513230,4,"岗木达镇","",""
513230200,513230,4,"蒲西乡","",""
513230201,513230,4,"宗科乡","",""
513230202,513230,4,"石里乡","",""
513230203,513230,4,"吾依乡","",""
513230205,513230,4,"上杜柯乡","",""
513230206,513230,4,"茸木达乡","",""
513230208,513230,4,"尕多乡","",""
513230210,513230,4,"上壤塘乡","",""
513231100,513231,4,"阿坝镇","",""
513231101,513231,4,"贾洛镇","",""
513231102,513231,4,"麦尔玛镇","",""
513231103,513231,4,"河支镇","",""
513231104,513231,4,"各莫镇","",""
513231105,513231,4,"安羌镇","",""
513231201,513231,4,"麦昆乡","",""
513231203,513231,4,"龙藏乡","",""
513231204,513231,4,"求吉玛乡","",""
513231208,513231,4,"四洼乡","",""
513231209,513231,4,"安斗乡","",""
513231210,513231,4,"柯河乡","",""
513231211,513231,4,"垮沙乡","",""
513231213,513231,4,"查理乡","",""
513231214,513231,4,"茸安乡","",""
513232100,513232,4,"达扎寺镇","",""
513232102,513232,4,"唐克镇","",""
513232103,513232,4,"红星镇","",""
513232104,513232,4,"辖曼镇","",""
513232105,513232,4,"巴西镇","",""
513232106,513232,4,"阿西镇","",""
513232107,513232,4,"铁布镇","",""
513232205,513232,4,"麦溪乡","",""
513232206,513232,4,"嫩哇乡","",""
513232207,513232,4,"降扎乡","",""
513232208,513232,4,"占哇乡","",""
513232214,513232,4,"求吉乡","",""
513232215,513232,4,"包座乡","",""
513233100,513233,4,"邛溪镇","",""
513233101,513233,4,"刷经寺镇","",""
513233102,513233,4,"瓦切镇","",""
513233103,513233,4,"安曲镇","",""
513233104,513233,4,"色地镇","",""
513233105,513233,4,"龙日镇","",""
513233202,513233,4,"江茸乡","",""
513233204,513233,4,"阿木乡","",""
513233206,513233,4,"麦洼乡","",""
513233208,513233,4,"查尔玛乡","",""
513301001,513301,4,"榆林街道","",""
513301101,513301,4,"姑咱镇","",""
513301102,513301,4,"新都桥镇","",""
513301103,513301,4,"塔公镇","",""
513301104,513301,4,"沙德镇","",""
513301105,513301,4,"金汤镇","",""
513301107,513301,4,"贡嘎山镇","",""
513301108,513301,4,"鱼通镇","",""
513301201,513301,4,"雅拉乡","",""
513301205,513301,4,"麦崩乡","",""
513301208,513301,4,"捧塔乡","",""
513301211,513301,4,"普沙绒乡","",""
513301214,513301,4,"呷巴乡","",""
513301215,513301,4,"甲根坝镇","",""
513301218,513301,4,"孔玉乡","",""
513322100,513322,4,"泸桥镇","",""
513322101,513322,4,"冷碛镇","",""
513322102,513322,4,"兴隆镇","",""
513322103,513322,4,"磨西镇","",""
513322104,513322,4,"燕子沟镇","",""
513322105,513322,4,"德威镇","",""
513322106,513322,4,"烹坝镇","",""
513322107,513322,4,"得妥镇","",""
513322200,513322,4,"岚安乡","",""
513323100,513323,4,"章谷镇","",""
513323101,513323,4,"巴底镇","",""
513323102,513323,4,"革什扎镇","",""
513323103,513323,4,"东谷镇","",""
513323105,513323,4,"甲居镇","",""
513323106,513323,4,"格宗镇","",""
513323107,513323,4,"半扇门镇","",""
513323108,513323,4,"丹东镇","",""
513323201,513323,4,"巴旺乡","",""
513323202,513323,4,"聂呷乡","",""
513323209,513323,4,"梭坡乡","",""
513323210,513323,4,"中路乡","",""
513323211,513323,4,"岳扎乡","",""
513323213,513323,4,"太平桥乡","",""
513324100,513324,4,"呷尔镇","",""
513324101,513324,4,"烟袋镇","",""
513324102,513324,4,"三垭镇","",""
513324103,513324,4,"雪洼龙镇","",""
513324104,513324,4,"湾坝镇","",""
513324105,513324,4,"汤古镇","",""
513324106,513324,4,"乌拉溪镇","",""
513324107,513324,4,"魁多镇","",""
513324108,513324,4,"乃渠镇","",""
513324202,513324,4,"三岩龙乡","",""
513324203,513324,4,"上团乡","",""
513324204,513324,4,"八窝龙乡","",""
513324209,513324,4,"子耳彝族乡","",""
513324212,513324,4,"小金彝族乡","",""
513324213,513324,4,"朵洛彝族乡","",""
513324216,513324,4,"洪坝乡","",""
513325100,513325,4,"河口镇","",""
513325101,513325,4,"呷拉镇","",""
513325102,513325,4,"西俄洛镇","",""
513325103,513325,4,"红龙镇","",""
513325104,513325,4,"波斯河镇","",""
513325105,513325,4,"麻郎措镇","",""
513325201,513325,4,"八角楼乡","",""
513325202,513325,4,"普巴绒乡","",""
513325203,513325,4,"祝桑乡","",""
513325204,513325,4,"米龙乡","",""
513325205,513325,4,"八衣绒乡","",""
513325208,513325,4,"牙衣河乡","",""
513325211,513325,4,"德差乡","",""
513325213,513325,4,"柯拉乡","",""
513325214,513325,4,"瓦多乡","",""
513325215,513325,4,"木绒乡","",""
513326100,513326,4,"鲜水镇","",""
513326101,513326,4,"八美镇","",""
513326102,513326,4,"亚卓镇","",""
513326104,513326,4,"玉科镇","",""
513326105,513326,4,"仲尼镇","",""
513326106,513326,4,"泰宁镇","",""
513326107,513326,4,"瓦日镇","",""
513326201,513326,4,"麻孜乡","",""
513326202,513326,4,"孔色乡","",""
513326203,513326,4,"葛卡乡","",""
513326206,513326,4,"红顶乡","",""
513326207,513326,4,"扎拖乡","",""
513326208,513326,4,"下拖乡","",""
513326210,513326,4,"木茹乡","",""
513326211,513326,4,"甲斯孔乡","",""
513326213,513326,4,"七美乡","",""
513326214,513326,4,"银恩乡","",""
513326216,513326,4,"龙灯乡","",""
513326218,513326,4,"色卡乡","",""
513326219,513326,4,"沙冲乡","",""
513327100,513327,4,"新都镇","",""
513327101,513327,4,"朱倭镇","",""
513327103,513327,4,"上罗科马镇","",""
513327104,513327,4,"虾拉沱镇","",""
513327200,513327,4,"泥巴乡","",""
513327201,513327,4,"雅德乡","",""
513327202,513327,4,"洛秋乡","",""
513327205,513327,4,"仁达乡","",""
513327207,513327,4,"旦都乡","",""
513327208,513327,4,"充古乡","",""
513327209,513327,4,"更知乡","",""
513327210,513327,4,"卡娘乡","",""
513327211,513327,4,"宗塔乡","",""
513327212,513327,4,"宗麦乡","",""
513327214,513327,4,"下罗柯马乡","",""
513328100,513328,4,"甘孜镇","",""
513328101,513328,4,"查龙镇","",""
513328102,513328,4,"来马镇","",""
513328200,513328,4,"呷拉乡","",""
513328201,513328,4,"色西底乡","",""
513328202,513328,4,"南多乡","",""
513328203,513328,4,"生康乡","",""
513328204,513328,4,"贡隆乡","",""
513328205,513328,4,"扎科乡","",""
513328207,513328,4,"昔色乡","",""
513328208,513328,4,"卡攻乡","",""
513328209,513328,4,"仁果乡","",""
513328210,513328,4,"拖坝乡","",""
513328212,513328,4,"庭卡乡","",""
513328213,513328,4,"下雄乡","",""
513328214,513328,4,"四通达乡","",""
513328215,513328,4,"夺多乡","",""
513328216,513328,4,"泥柯乡","",""
513328217,513328,4,"茶扎乡","",""
513328218,513328,4,"大德乡","",""
513328219,513328,4,"卡龙乡","",""
513329100,513329,4,"茹龙镇","",""
513329101,513329,4,"拉日马镇","",""
513329102,513329,4,"大盖镇","",""
513329103,513329,4,"色威镇","",""
513329104,513329,4,"通宵镇","",""
513329105,513329,4,"尤拉西镇","",""
513329200,513329,4,"沙堆乡","",""
513329203,513329,4,"绕鲁乡","",""
513329207,513329,4,"博美乡","",""
513329209,513329,4,"子拖西乡","",""
513329210,513329,4,"和平乡","",""
513329211,513329,4,"洛古乡","",""
513329212,513329,4,"雄龙西乡","",""
513329213,513329,4,"麻日乡","",""
513329215,513329,4,"友谊乡","",""
513329217,513329,4,"银多乡","",""
513330100,513330,4,"更庆镇","",""
513330101,513330,4,"马尼干戈镇","",""
513330102,513330,4,"竹庆镇","",""
513330103,513330,4,"阿须镇","",""
513330105,513330,4,"错阿镇","",""
513330106,513330,4,"龚垭镇","",""
513330107,513330,4,"温拖镇","",""
513330108,513330,4,"打滚镇","",""
513330109,513330,4,"麦宿镇","",""
513330110,513330,4,"中扎科镇","",""
513330202,513330,4,"岳巴乡","",""
513330203,513330,4,"八帮乡","",""
513330205,513330,4,"白垭乡","",""
513330206,513330,4,"汪布顶乡","",""
513330207,513330,4,"柯洛洞乡","",""
513330208,513330,4,"卡松渡乡","",""
513330209,513330,4,"俄南乡","",""
513330211,513330,4,"俄支乡","",""
513330213,513330,4,"玉隆乡","",""
513330216,513330,4,"然姑乡","",""
513330219,513330,4,"年古乡","",""
513330220,513330,4,"浪多乡","",""
513330223,513330,4,"亚丁乡","",""
513331100,513331,4,"建设镇","",""
513331101,513331,4,"阿察镇","",""
513331201,513331,4,"绒盖乡","",""
513331202,513331,4,"章都乡","",""
513331203,513331,4,"麻绒乡","",""
513331204,513331,4,"河坡镇","",""
513331205,513331,4,"热加乡","",""
513331206,513331,4,"登龙乡","",""
513331207,513331,4,"赠科乡","",""
513331210,513331,4,"辽西乡","",""
513331211,513331,4,"纳塔乡","",""
513331212,513331,4,"麻邛乡","",""
513331213,513331,4,"盖玉镇","",""
513331214,513331,4,"沙马乡","",""
513331215,513331,4,"安孜乡","",""
513331216,513331,4,"金沙乡","",""
513332100,513332,4,"尼呷镇","",""
513332101,513332,4,"洛须镇","",""
513332102,513332,4,"色须镇","",""
513332103,513332,4,"虾扎镇","",""
513332104,513332,4,"温波镇","",""
513332105,513332,4,"蒙宜镇","",""
513332106,513332,4,"阿日扎镇","",""
513332200,513332,4,"真达乡","",""
513332201,513332,4,"奔达乡","",""
513332202,513332,4,"正科乡","",""
513332204,513332,4,"德荣马乡","",""
513332206,513332,4,"长沙贡马乡","",""
513332207,513332,4,"呷衣乡","",""
513332208,513332,4,"格孟乡","",""
513332210,513332,4,"新荣乡","",""
513332211,513332,4,"宜牛乡","",""
513332213,513332,4,"起坞乡","",""
513332215,513332,4,"长须贡马乡","",""
513332216,513332,4,"长沙干马乡","",""
513332217,513332,4,"长须干马乡","",""
513332219,513332,4,"瓦须乡","",""
513333100,513333,4,"色柯镇","",""
513333101,513333,4,"翁达镇","",""
513333102,513333,4,"洛若镇","",""
513333103,513333,4,"泥朵镇","",""
513333104,513333,4,"甲学镇","",""
513333201,513333,4,"克戈乡","",""
513333202,513333,4,"然充乡","",""
513333203,513333,4,"康勒乡","",""
513333204,513333,4,"大章乡","",""
513333205,513333,4,"大则乡","",""
513333206,513333,4,"亚龙乡","",""
513333207,513333,4,"塔子乡","",""
513333208,513333,4,"年龙乡","",""
513333210,513333,4,"霍西乡","",""
513333211,513333,4,"旭日乡","",""
513333212,513333,4,"杨各乡","",""
513334100,513334,4,"高城镇","",""
513334101,513334,4,"甲洼镇","",""
513334102,513334,4,"觉吾镇","",""
513334103,513334,4,"拉波镇","",""
513334104,513334,4,"君坝镇","",""
513334105,513334,4,"格聂镇","",""
513334106,513334,4,"木拉镇","",""
513334201,513334,4,"哈依乡","",""
513334203,513334,4,"莫坝乡","",""
513334204,513334,4,"亚火乡","",""
513334205,513334,4,"绒坝乡","",""
513334206,513334,4,"呷柯乡","",""
513334207,513334,4,"奔戈乡","",""
513334208,513334,4,"村戈乡","",""
513334209,513334,4,"禾尼乡","",""
513334210,513334,4,"曲登乡","",""
513334213,513334,4,"上木拉乡","",""
513334216,513334,4,"雄坝乡","",""
513334218,513334,4,"藏坝乡","",""
513334219,513334,4,"格木乡","",""
513334221,513334,4,"麦洼乡","",""
513334222,513334,4,"德巫乡","",""
513335100,513335,4,"夏邛镇","",""
513335101,513335,4,"中咱镇","",""
513335102,513335,4,"措拉镇","",""
513335103,513335,4,"甲英镇","",""
513335104,513335,4,"地巫镇","",""
513335200,513335,4,"拉哇乡","",""
513335202,513335,4,"竹巴龙乡","",""
513335204,513335,4,"苏哇龙乡","",""
513335205,513335,4,"昌波乡","",""
513335208,513335,4,"亚日贡乡","",""
513335209,513335,4,"波密乡","",""
513335210,513335,4,"莫多乡","",""
513335211,513335,4,"松多乡","",""
513335212,513335,4,"波戈溪乡","",""
513335215,513335,4,"茶洛乡","",""
513335216,513335,4,"列衣乡","",""
513335217,513335,4,"德达乡","",""
513336100,513336,4,"香巴拉镇","",""
513336101,513336,4,"青德镇","",""
513336201,513336,4,"沙贡乡","",""
513336202,513336,4,"水洼乡","",""
513336205,513336,4,"然乌乡","",""
513336206,513336,4,"洞松乡","",""
513336207,513336,4,"热打镇","",""
513336208,513336,4,"定波乡","",""
513336209,513336,4,"正斗乡","",""
513336210,513336,4,"白依乡","",""
513337100,513337,4,"金珠镇","",""
513337101,513337,4,"香格里拉镇","",""
513337102,513337,4,"桑堆镇","",""
513337103,513337,4,"吉呷镇","",""
513337104,513337,4,"噶通镇","",""
513337201,513337,4,"省母乡","",""
513337204,513337,4,"巨龙乡","",""
513337205,513337,4,"邓波乡","",""
513337206,513337,4,"木拉乡","",""
513337207,513337,4,"赤土乡","",""
513337209,513337,4,"蒙自乡","",""
513337210,513337,4,"各卡乡","",""
513337212,513337,4,"俄牙同乡","",""
513338101,513338,4,"瓦卡镇","",""
513338102,513338,4,"白松镇","",""
513338103,513338,4,"日雨镇","",""
513338104,513338,4,"太阳谷镇","",""
513338201,513338,4,"徐龙乡","",""
513338204,513338,4,"奔都乡","",""
513338205,513338,4,"八日乡","",""
513338206,513338,4,"古学乡","",""
513338208,513338,4,"贡波乡","",""
513338210,513338,4,"茨巫乡","",""
513401001,513401,4,"西城街道","",""
513401002,513401,4,"东城街道","",""
513401003,513401,4,"北城街道","",""
513401004,513401,4,"长安街道","",""
513401005,513401,4,"新村街道","",""
513401006,513401,4,"长宁街道","",""
513401007,513401,4,"海南街道","",""
513401008,513401,4,"马道街道","",""
513401101,513401,4,"礼州镇","",""
513401102,513401,4,"安宁镇","",""
513401103,513401,4,"川兴镇","",""
513401104,513401,4,"黄联关镇","",""
513401105,513401,4,"佑君镇","",""
513401106,513401,4,"太和镇","",""
513401107,513401,4,"安哈镇","",""
513401108,513401,4,"阿七镇","",""
513401109,513401,4,"樟木箐镇","",""
513401110,513401,4,"琅环镇","",""
513401111,513401,4,"巴汝镇","",""
513401200,513401,4,"西郊乡","",""
513401201,513401,4,"高枧乡","",""
513401202,513401,4,"小庙乡","",""
513401203,513401,4,"四合乡","",""
513401204,513401,4,"月华乡","",""
513401205,513401,4,"兴胜乡","",""
513401207,513401,4,"民胜乡","",""
513401208,513401,4,"西乡乡","",""
513401210,513401,4,"响水乡","",""
513401211,513401,4,"开元乡","",""
513401212,513401,4,"大兴乡","",""
513401214,513401,4,"大箐乡","",""
513401215,513401,4,"经久乡","",""
513401216,513401,4,"西溪乡","",""
513401217,513401,4,"黄水乡","",""
513401218,513401,4,"洛古波乡","",""
513401219,513401,4,"裕隆回族乡","",""
513401220,513401,4,"高草回族乡","",""
513401221,513401,4,"中坝乡","",""
513401223,513401,4,"荞地乡","",""
513401224,513401,4,"磨盘乡","",""
513401226,513401,4,"银厂乡","",""
513401227,513401,4,"白马乡","",""
513401228,513401,4,"马鞍山乡","",""
513422100,513422,4,"乔瓦镇","",""
513422101,513422,4,"瓦厂镇","",""
513422102,513422,4,"茶布朗镇","",""
513422103,513422,4,"雅砻江镇","",""
513422201,513422,4,"博科乡","",""
513422202,513422,4,"宁朗乡","",""
513422203,513422,4,"依吉乡","",""
513422204,513422,4,"俄亚纳西族乡","",""
513422205,513422,4,"水洛乡","",""
513422206,513422,4,"牦牛坪乡","",""
513422207,513422,4,"屋脚蒙古族乡","",""
513422208,513422,4,"项脚蒙古族乡","",""
513422209,513422,4,"李子坪乡","",""
513422210,513422,4,"列瓦乡","",""
513422211,513422,4,"芽祖乡","",""
513422212,513422,4,"下麦地乡","",""
513422213,513422,4,"西秋乡","",""
513422214,513422,4,"克尔乡","",""
513422215,513422,4,"白碉苗族乡","",""
513422216,513422,4,"三桷垭乡","",""
513422217,513422,4,"倮波乡","",""
513422218,513422,4,"卡拉乡","",""
513422219,513422,4,"后所乡","",""
513422220,513422,4,"沙湾乡","",""
513422222,513422,4,"固增苗族乡","",""
513422223,513422,4,"麦日乡","",""
513422224,513422,4,"东朗乡","",""
513422225,513422,4,"唐央乡","",""
513422226,513422,4,"博窝乡","",""
513423100,513423,4,"盐井镇","",""
513423101,513423,4,"卫城镇","",""
513423102,513423,4,"梅雨镇","",""
513423103,513423,4,"白乌镇","",""
513423104,513423,4,"树河镇","",""
513423105,513423,4,"黄草镇","",""
513423106,513423,4,"平川镇","",""
513423107,513423,4,"泸沽湖镇","",""
513423108,513423,4,"官地镇","",""
513423109,513423,4,"梅子坪镇","",""
513423200,513423,4,"双河乡","",""
513423201,513423,4,"干海乡","",""
513423202,513423,4,"下海乡","",""
513423203,513423,4,"棉桠乡","",""
513423204,513423,4,"甘塘乡","",""
513423206,513423,4,"藤桥乡","",""
513423207,513423,4,"田湾乡","",""
513423209,513423,4,"大河乡","",""
513423210,513423,4,"盐塘乡","",""
513423211,513423,4,"大草乡","",""
513423212,513423,4,"博大乡","",""
513423213,513423,4,"金河乡","",""
513423214,513423,4,"右所乡","",""
513423217,513423,4,"长柏乡","",""
513423218,513423,4,"桃子乡","",""
513423219,513423,4,"盖租乡","",""
513423220,513423,4,"前所乡","",""
513423221,513423,4,"沃底乡","",""
513423222,513423,4,"大坡蒙古族乡","",""
513423223,513423,4,"洼里乡","",""
513423225,513423,4,"巫木乡","",""
513424001,513424,4,"德州街道","",""
513424002,513424,4,"昌州街道","",""
513424101,513424,4,"永郎镇","",""
513424102,513424,4,"乐跃镇","",""
513424103,513424,4,"麻栗镇","",""
513424104,513424,4,"茨达镇","",""
513424105,513424,4,"小高镇","",""
513424107,513424,4,"阿月镇","",""
513424108,513424,4,"王所镇","",""
513424109,513424,4,"巴洞镇","",""
513424110,513424,4,"宽裕镇","",""
513424111,513424,4,"老碾镇","",""
513424112,513424,4,"锦川镇","",""
513424113,513424,4,"铁炉镇","",""
513424210,513424,4,"大湾乡","",""
513424211,513424,4,"马安乡","",""
513424214,513424,4,"大山乡","",""
513424215,513424,4,"大六槽乡","",""
513424216,513424,4,"热河乡","",""
513424217,513424,4,"南山傈僳族乡","",""
513424218,513424,4,"金沙傈僳族乡","",""
